[2024:04:29::7:59:36] AppMain$main || INFO: Starting conversion of file '.\Input\bnav2-1.zip'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 20,30 - chest_planks_oak_painted_brown_left_front
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_brown_left_front.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_brown_left_front.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 21,30 - chest_planks_oak_painted_brown_right_front
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_brown_right_front.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_brown_right_front.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 20,31 - chest_planks_oak_painted_brown_left_back
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_brown_left_back.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_brown_left_back.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 21,31 - chest_planks_oak_painted_brown_right_back
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_brown_right_back.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_brown_right_back.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 23,20 - chest_planks_oak_painted_blue_top
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_blue_top.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_blue_top.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 24,20 - chest_planks_oak_painted_blue_side
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_blue_side.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_blue_side.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 25,20 - chest_planks_oak_painted_blue_front
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_blue_front.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_blue_front.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 23,21 - chest_planks_oak_painted_blue_left_front
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_blue_left_front.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_blue_left_front.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 24,21 - chest_planks_oak_painted_blue_right_front
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_blue_right_front.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_blue_right_front.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 23,22 - chest_planks_oak_painted_blue_left_back
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_blue_left_back.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_blue_left_back.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 24,22 - chest_planks_oak_painted_blue_right_back
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_blue_right_back.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_blue_right_back.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 23,23 - chest_planks_oak_painted_purple_top
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_purple_top.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_purple_top.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 24,23 - chest_planks_oak_painted_purple_side
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_purple_side.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_purple_side.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 25,23 - chest_planks_oak_painted_purple_front
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_purple_front.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_purple_front.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 23,24 - chest_planks_oak_painted_purple_left_front
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_purple_left_front.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_purple_left_front.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 24,24 - chest_planks_oak_painted_purple_right_front
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_purple_right_front.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_purple_right_front.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 23,25 - chest_planks_oak_painted_purple_left_back
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_purple_left_back.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_purple_left_back.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 24,25 - chest_planks_oak_painted_purple_right_back
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_purple_right_back.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_purple_right_back.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 23,26 - chest_planks_oak_painted_cyan_top
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_cyan_top.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_cyan_top.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 24,26 - chest_planks_oak_painted_cyan_side
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_cyan_side.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_cyan_side.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 25,26 - chest_planks_oak_painted_cyan_front
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_cyan_front.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_cyan_front.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 23,27 - chest_planks_oak_painted_cyan_left_front
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_cyan_left_front.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_cyan_left_front.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 24,27 - chest_planks_oak_painted_cyan_right_front
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_cyan_right_front.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_cyan_right_front.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 23,28 - chest_planks_oak_painted_cyan_left_back
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_cyan_left_back.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_cyan_left_back.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 24,28 - chest_planks_oak_painted_cyan_right_back
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_cyan_right_back.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_cyan_right_back.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 23,29 - chest_planks_oak_painted_silver_top
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_silver_top.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_silver_top.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 24,29 - chest_planks_oak_painted_silver_side
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_silver_side.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_silver_side.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 25,29 - chest_planks_oak_painted_silver_front
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_silver_front.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_silver_front.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 23,30 - chest_planks_oak_painted_silver_left_front
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_silver_left_front.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_silver_left_front.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 24,30 - chest_planks_oak_painted_silver_right_front
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_silver_right_front.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_silver_right_front.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 23,31 - chest_planks_oak_painted_silver_left_back
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_silver_left_back.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_silver_left_back.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 24,31 - chest_planks_oak_painted_silver_right_back
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_silver_right_back.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_silver_right_back.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 26,20 - chest_planks_oak_painted_gray_top
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_gray_top.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_gray_top.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 27,20 - chest_planks_oak_painted_gray_side
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_gray_side.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_gray_side.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 28,20 - chest_planks_oak_painted_gray_front
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_gray_front.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_gray_front.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 26,21 - chest_planks_oak_painted_gray_left_front
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_gray_left_front.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_gray_left_front.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 27,21 - chest_planks_oak_painted_gray_right_front
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_gray_right_front.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_gray_right_front.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 26,22 - chest_planks_oak_painted_gray_left_back
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_gray_left_back.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_gray_left_back.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 27,22 - chest_planks_oak_painted_gray_right_back
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_gray_right_back.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_gray_right_back.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 26,23 - chest_planks_oak_painted_pink_top
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_pink_top.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_pink_top.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 27,23 - chest_planks_oak_painted_pink_side
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_pink_side.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_pink_side.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 28,23 - chest_planks_oak_painted_pink_front
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_pink_front.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_pink_front.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 26,24 - chest_planks_oak_painted_pink_left_front
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_pink_left_front.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_pink_left_front.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 27,24 - chest_planks_oak_painted_pink_right_front
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_pink_right_front.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_pink_right_front.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 26,25 - chest_planks_oak_painted_pink_left_back
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_pink_left_back.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_pink_left_back.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 27,25 - chest_planks_oak_painted_pink_right_back
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_pink_right_back.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_pink_right_back.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 26,26 - chest_planks_oak_painted_lime_top
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_lime_top.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_lime_top.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 27,26 - chest_planks_oak_painted_lime_side
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_lime_side.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_lime_side.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 28,26 - chest_planks_oak_painted_lime_front
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_lime_front.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_lime_front.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 26,27 - chest_planks_oak_painted_lime_left_front
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_lime_left_front.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_lime_left_front.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 27,27 - chest_planks_oak_painted_lime_right_front
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_lime_right_front.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_lime_right_front.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 26,28 - chest_planks_oak_painted_lime_left_back
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_lime_left_back.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_lime_left_back.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 27,28 - chest_planks_oak_painted_lime_right_back
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_lime_right_back.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_lime_right_back.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 26,29 - chest_planks_oak_painted_yellow_top
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_yellow_top.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_yellow_top.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 27,29 - chest_planks_oak_painted_yellow_side
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_yellow_side.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_yellow_side.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 28,29 - chest_planks_oak_painted_yellow_front
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'chest_planks_oak_painted_yellow_front.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\chest_planks_oak_painted_yellow_front.png'
